movie_id,title,tags
277216,Straight Outta Compton,"drama music 1987, five young men, use brutal honest rhyme hardcor beats, put frustrat anger life danger place america power weapon had: music. take us back began, straight outta compton tell true stori cultur rebels—arm lyrics, swagger, bravado raw talent—stood author meant keep form world’ danger group, n.w.a. spoke truth one expos life hood, voic ignit social revolut still reverber today. brotherbrotherrelationship aid policebrut rapmus hip-hop wifehusbandrelationship vandal drugdeal nightclub freedomofspeech protest rapper recordingcontract fromragstorich assault terminalil roadtrip basedontruestori feud gang marijuana policechas hospit racism losangel gangster racialslur mothersonrelationship noopeningcredit wrongfularrest deathofbroth milwaukeewisconsin policeraid policeharass detroitmichigan duringcreditssting gangsterrap recordcompani 1980 musictour referencetorodneyk intimidationbypolic losangelesriot comptoncalifornia o'sheajacksonjr. coreyhawkin jasonmitchel f. gari gray"
87,Indiana Jones and the Temple of Doom,"adventur action arriv india, indiana jone ask desper villag find mystic stone. agre – stumbl upon secret cult plot terribl plan catacomb ancient palace. riddl treasur heart skeleton treasurehunt tortur violenc monkey cultfilm archaeologist thugge conveyorbelt minecar ropebridg belch childdrivingacar eatingbrain split indianajon archeolog harrisonford katecapshaw jonathankequan steven spielberg"
14444,The Rugrats Movie,"anim famili tommi face respons dil, new babi brother, born. newborns, child becom bane tommi rest gang. decid return dil came from, hospital, get lost along way. find way home tommi dil learn get along? brotherbrotherrelationship babi home pregnancyandbirth sequel kidsandfamili comedi pregnanc aftercreditssting whoopigoldberg davidspad e.g.daili norton virgien"
2043,Along Came a Spider,"crime mysteri thriller action teacher kidnap girl prestigi school, homicid detective, alex cross take case team young secur agent, jezzi flannigan hope find girl stop brutal psychopath. everi second count alex jezzi attempt track kidnapp spider claim anoth victim web. psycholog policeoper polic psychologist morganfreeman monicapott michaelwincott lee tamahori"
315664,Florence Foster Jenkins,"comedi drama stori florenc foster jenkins, new york heiress, dream becom opera singer, despit terribl sing voice. opera biographi singingfals merylstreep hughgrant rebeccaferguson stephen frear"
1428,Once Upon a Time in Mexico,"action hitman ""el mariachi"" becom involv intern espionag involv psychot cia agent corrupt mexican general. corrupt cia antoniobandera salmahayek johnnydepp robert rodriguez"
562,Die Hard,"action thriller nypd cop, john mcclane' plan reconcil estrang wife thrown seriou loop minut arriv office, entir build overtaken group terrorists. littl help lapd, wisecrack mcclane set single-handedli rescu hostag bring bad guy down. helicopt journalist basedonnovel terrorist skyscrap christmasparti s.w.a.t. hostag kidnap vault fistfight murder heist shootout losangel onemanarmi explos violenc fbiagent walkietalki christmasev elevatorshaft onenight actionhero brucewilli alanrickman alexandergodunov john mctiernan"
15373,Role Models,"comedi two salesmen trash compani truck energi drink-fuel bender. upon arrest, court give choice: hard time spend 150 servic hour mentorship program. one day kids, however, jail look half bad. camp campsit bigbroth friend communityservic kid duringcreditssting seannwilliamscott paulrudd elizabethbank david wain"
318846,The Big Short,comedi drama men made million global econom meltdown. bank fraud biographi wallstreet financ basedontruestori animatedsequ breakingthefourthwal loan financialcrisi realest mortgag christianbal stevecarel ryangosl adam mckay
26320,Taking Woodstock,"music comedi drama stori elliot tiber family, inadvert play pivot role make fame woodstock music art festiv happen was. elliot hear neighbor town pull permit hippi music festival, call produc think could drum much-need busi parents' run-down motel. three week later, half million peopl way neighbor’ farm white lake, new york, elliot find swept generation-defin experi would chang life–and american culture–forever. musicfestiv independentfilm catskil dogtag demetrimartin imeldastaunton henrygoodman ang lee"
14292,Miracle,"drama histori 1980, unit state ice hockey team' coach, herb brooks, put ragtag squad colleg kid legendari juggernaut soviet union olymp games. despit long odds, team usa carri pride nation yearn distract world events. world watching, team rose occasion, prompt broadcast al michaels' famou question million view home: ""do believ miracles?"" yes! olympicgam sport icehockey milwaukeewisconsin st.paulminnesota gasrat lakeplacidnewyork aftercreditssting duringcreditssting kurtrussel patriciaclarkson noahemmerich gavin o'connor"
924,Dawn of the Dead,"fantasi horror action group surviv peopl take refug shop center world taken aggressive, flesh-eat zombies. remak 1978 zombi film name. refuge massmurd habor carjourney departmentstor blackout busrid pregnancyandbirth dyinganddeath bite toshootdead lorri munit basementgarag guard zombi dog car duringcreditssting sarahpolley vingrham jakeweb zack snyder"
2018,The Wedding Planner,"comedi mari fiore, san francisco' premier wed planner rescu accid man dreams, pediatrician steve edison, find fiancé latest client, wealthi fran donnolly. mari continu make wed arrangements, steve put string uncomfort situat forc face mutual attraction. sanfrancisco marriagepropos loveofone'slif weddingplan manofone'sdream winegarden wed sicilian starcrossedlov weddingday meantforeachoth jenniferlopez matthewmcconaughey justinchamb adam shankman"
192577,Space Pirate Captain Harlock,anim sciencefict space pirat captain harlock fearless crew face space invad seek conquer planet earth. shunoguri harumamiura yuaoi shinji aramaki
9428,The Royal Tenenbaums,comedi drama estrang famili former child prodigi reunit father announc termin illness. forgiv childprodigi terminalil dysfunctionalfamili cigarettesmok familyconflict genehackman anjelicahuston benstil we anderson
2832,Identity,"mysteri thriller complet stranger strand remot desert motel rage storm soon find target derang murderer. number thin out, travel begin turn other, tri figur killer is. weather multiplecharact scream convict psychopathi rainstorm johncusack rayliotta amandapeet jame mangold"
137093,Last Vegas,comedi three sixty-someth friend take break day-to-day live throw bachelor parti la vega last remain singl pal. casino malefriendship stagnight lasvega elderli robertdeniro morganfreeman michaeldougla jon turteltaub
699,For Your Eyes Only,adventur action thriller british spi ship sunk board hi-tech encrypt device. jame bond sent find devic hold british launch instruct enemi soviet get first. londonengland submarin england sea assassin mountain undercov olympicgam drugtraff secretmiss secretintelligenceservic kgb coralreef skijump parrot cryptographicdevic gangofsmuggl figuresk motorcycl monasteri britishsecretservic ski rogermoor carolebouquet chaimtopol john glen
9778,Serendipity,"comedi romanc although stranger sara jonathan alreadi relationships, realiz genuin chemistri chanc encount – part compani soon after. year later, yearn reunite, despit destin altar. give true love chance, find one anoth again. soulmat newlov book dollar fate destini johncusack katebeckinsal jeremypiven peter chelsom"
8831,Timecop,"thriller sciencefict action crime offic secur agenc regul time travel, must fend life shadi politician tie past. martialart timetravel sciencefict alternativer jean-claudevandamm miasara ronsilv peter hyam"
9398,Zoolander,"comedi clear runway derek zoolander, vh1' three-tim male model year. face fall hippie-ch ""he' hot right now"" hansel scooter steal year' award. evil fashion guru mugatu seiz opportun turn derek kill machine. well-design conspiraci help hansel well-chosen accessori derek make world safe. malemodel timemagazin fashionshow fashionmodel fictionalawardsshow lincolnassassin coalmin benstil owenwilson christinetaylor ben stiller"
112949,Safe Haven,"romanc young woman mysteri past land southport, north carolina bond widow forc confront dark secret haunt her. basedonnovel smalltown widow singlefath abusivehusband juliannehough joshduhamel cobiesmuld lass hallström"
10439,Hocus Pocus,"comedi famili fantasi 300 year slumber, three sister witch accident resurrect salem halloween night, us three kid newfound felin friend put end witches' reign terror all. witch halloween salem trickortr spellcast bettemidl sarahjessicapark kathynajimi kenni ortega"
3638,No Reservations,"comedi master chef kate armstrong run life kitchen intimid intensity. however, recip disast may work becom guardian young niec cross fork brash sous-chef join staff. though romanc bloom face rivalry, kate need look outsid kitchen find true happiness. itali competit lossofmoth lossofsist newlov cook cook restaur barsandrestaur motherrol funer kitchen perfectionist catherinezeta-jon aaroneckhart abigailbreslin scott hick"
23483,Kick-Ass,"action crime dave lizewski unnot high school student comic book fan one day decid becom super-hero, even though powers, train meaning reason so. crimefight secretident comicbook superhero murder comedi mafia teenag violenc realism rooki adapt youngadult kickass aarontaylor-johnson chloëgracemoretz christophermintz-plass matthew vaughn"
62206,30 Minutes or Less,"action adventur comedi two fledgl crimin kidnap pizza deliveri guy, strap bomb chest, advis mere hour rob bank else... pizzadeliveri adventur pizzaboy numberintitl comedi aftercreditssting jesseeisenberg dannymcbrid azizansari ruben fleischer"
10577,Dracula 2000,"thriller horror millenium version classic gothic horror find abraham van hels (plummer), tangl count dracula (butler) past, work english antiqu dealer. simon (miller) vampir hunter train apprenticeship. vampir dracula bite blood vlad fangvamp gerardbutl christopherplumm jonnyleemil patrick lussier"
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","famili comedi alexander' day begin gum stuck hair, follow calamities. though find littl sympathi famili begin wonder bad thing happen him, mom, dad, brother, sister find live terrible, horrible, good, bad day. basedonnovel jobinterview badluck wish oneday basedonchildren'sbook driver'stest stevecarel jennifergarn edoxenbould miguel arteta"
4348,Pride & Prejudice,"drama romanc pride & prejudic humor stori love life among english gentil georgian era. mr. bennet english gentleman live hertfordshir overbear wife five daughters. mr. bennet die hous inherit distant cousin never met, family' futur happi secur depend daughter make good marriages. bachelor beauti prejudic suitor perioddrama georgian pride 18thcenturi oppositesattract keiraknightley matthewmacfadyen rosamundpik joe wright"
78,Blade Runner,"sciencefict drama thriller smog-chok dystopian lo angel 2019, blade runner rick deckard call retir termin quartet replic escap earth seek creator way extend short life spans. artificialintellig manvsmachin cyborg bountyhunt android dystopia genet fugit cyberpunk losangel technoir neo-noir harrisonford rutgerhau seanyoung ridley scott"
11780,Rob Roy,"adventur highland scotland 1700s, rob roy tri lead small town better future, borrow money local nobil buy cattl herd market. money stolen, rob forc robin hood lifestyl defend famili honour. scotland biographi 18thcenturi highland violentman liamneeson jessicalang johnhurt michael caton-jon"
192102,3 Days to Kill,"action drama thriller crime danger intern spi determin give high stake life final build closer relationship estrang wife daughter. first, must complet one last mission - even mean juggl two toughest assign yet: hunt world' ruthless terrorist look teenag daughter first time ten years, wife town. retir secretservic illegaldrug kevincostn amberheard haileesteinfeld mcg"
2001,We Own the Night,drama crime thriller new york nightclub manag tri save brother father russian mafia hitmen. newyork fathersonrelationship nightclub gangster joaquinphoenix evamend alexveadov jame gray
10383,Lost Souls,"horror thriller small group cathol led ail priest believ satan intend becom man, god person jesus. write possess mental patient lead peter kelson, writer studi serial killers. think bodi satan occupy. youngest group, teacher name maya larkin, goe peter investig convinc believ possibl evil incarnate. sign come maya take journey full strang occurrences, self-discovery, ultim showdown pedophilia daughter anti-christ incest winonaryd benchaplin sarahwynt janusz kamiński"
11516,Winged Migration,"documentari camera jacqu perrin fli migratori birds: geese, storks, cranes. film begin spring north america migrat arctic; flight commun event species. arctic, famili time: courtship, nests, eggs, fledglings, first flight. chick must soon fli south. bad weather, hunters, pollut take toll. then, camera go ocean lake bird hors parrot owl ornitholog egg flight arctic crab stork pelican philippelabro jacquesperrin jacqu perrin"
10025,Just My Luck,"comedi drama famili fantasi romanc manhattanit ashley known mani luckiest woman around. chanc encount down-and-out young man, however, realiz swap fortun his. jinx badluck kiss romanticcomedi alcoholabus celebr envi luck mysteriousstrang masquerad lindsaylohan samairearmstrong chrispin donald petri"
15198,"Mystery, Alaska","drama comedi mystery, alaska, life revolv around legendari saturday hockey game local pond. everyth chang hometown team unexpectedli get book exhibit match new york rangers. quirki small-towners, slick promot millionair athlet come together. sport icehockey russellcrow hankazaria marymccormack jay roach"
23172,The Spy Next Door,"action comedi famili former cia spi bob ho take toughest assign date: look girlfriend' three kids, exactli warm mom' beau. one youngster accident download top-secret formula, bob' longtim nemesis, russian terrorist, pay visit family. duringcreditssting ambervalletta lucastil jackiechan brian levant"
17834,A Simple Wish,"adventur comedi famili fantasi murray male fairi godmother, tri help 8-year-old anabel fulfil ""simpl wish"" - father oliver, cab driver, would win lead role broadway musical. unfortunately, murray' magic wand broken fairi convent threaten evil witch claudia boots. magic wish kid fairygodmoth martinshort kathleenturn marawilson michael ritchi"
10016,Ghosts of Mars,action horror sciencefict melani ballard (natasha henstridge) hard nose polic chief year 2025. polic snatch squad sent mar apprehend danger crimin jame william (ice cube). mar occupi human time set mine facilities. mine activ mar unleash spirit alien be gradual possess bodi workers. soon turn catch danger fugit take back seat alien spirit begin rid planet 'invaders'. climbingupawal hungupsidedown flashbackwithinaflashback cavern batter ram ghosttown natashahenstridg icecub jasonstatham john carpent
10317,Our Brand Is Crisis,"comedi drama featur film base documentari ""our brand crisis"", focus use american polit campaign strategi south america. bolivia woman politicalcampaign southamerica year2002 sandrabullock anthonymacki billybobthornton david gordon green"
58431,Pride and Prejudice and Zombies,"romanc horror comedi thriller zombi outbreak fallen upon land reimagin jane austen’ classic tale tangl relationship lover differ social class 19th centuri england. feisti heroin elizabeth bennet (lili james) master martial art weaponri handsom mr. darci (sam riley) fierc zombi killer, yet epitom upper class prejudice. zombi outbreak intensifies, must swallow pride join forc blood-soak battlefield order conquer undead all. basedonnovel dystopia shaolin prejudic zombi pride golddigg regencyperiod parson mashup lilyjam samriley jackhuston burr steer"
9746,Kundun,"drama tibetan refer dalai lama 'kundun', mean 'the presence'. forc escap nativ home, tibet, communist china invad enforc oppress regim upon peac nation. dalai lama escap india 1959 live exil dharamsala ever since. buddhism china mountain buddhistmonk tibet dalailama lhasa buddha tenzinthuthobtsarong tenchogyalpo tsewangmigyurkhangsar martin scorses"
13092,How to Lose Friends & Alienate People,"comedi romanc drama british writer struggl fit high-profil magazin new york. base tobi young' memoir ""how lose friend &amp; alien people"". failur starlet kelanpannel janettescott simonpegg robert b. weid"
59859,Kick-Ass 2,"action adventur crime kick-ass’ insan braveri inspir new wave self-mad mask crusaders, join patrol led colonel star stripes. amateur superhero hunt red mist — reborn mother fucker — blade-wield hit-girl prevent annihilation. crimefight secretident marvelcom superhero aftercreditssting teensuperhero aarontaylor-johnson chloëgracemoretz christophermintz-plass jeff wadlow"
13495,Alatriste,"action 17th centuri spain diego alatriste, brave heroic soldier, fight king' armi fland region. best mate, balboa, fall trap and, near death, ask diego look son teach soldier. viggomortensen elenaanaya unaxugald agustín díaz yane"
254473,Brick Mansions,"action crime drama dystopian detroit, grand hous hous wealthi home city' most-danger criminals. surround area giant wall keep rest detroit safe. undercov cop damien collier, everi day battl corrupt struggl bring father' killer, tremaine, justice. meanwhile, damien ex-con name lino work togeth save citi plot destroy it. martialart atomicbomb ghetto parkour cop remak undercovercop gangster remakeoffrenchfilm paulwalk davidbel rza camil delamarr"
700,Octopussy,adventur action thriller jame bond sent investig fellow “00” agent found dead priceless farberg egg. jame bond follow mysteri uncov smuggl scandal russian gener want provok new world war. atomicbomb easternblock crocodil secretintelligenceservic kgb snakecharm hotairballoon eastberlin britishsecretservic rogermoor maudadam louisjourdan john glen
4964,Knocked Up,"comedi romanc drama fun love parti anim ben stone, last thing ever expect one night stand show doorstep eight week later tell pregnant. alcohol one-nightstand bed pregnancyandbirth condom patern drugus beard unprotectedsex duringcreditssting sethrogen katherineheigl lesliemann judd apatow"
10024,My Sister's Keeper,"drama sara brian live idyl life young son daughter. famili rock sudden, heartbreak news forc make difficult unorthodox choic order save babi girl' life. parents' desper decis rais ethic moral question rip away foundat relationship. action ultim set court case threaten tear famili apart, reveal surpris truth challeng everyone' percept love loyalti give new mean definit healing. parentskidsrelationship sistersisterrelationship courtcas invitrofertilis medicalexamin kidneytranspl camerondiaz alecbaldwin abigailbreslin nick cassavet"
13490,Welcome Home Roscoe Jenkins,"comedi drama martin lawrenc lead all-star cast, includ cedric entertainer, mo'nique, mike epps, hit comedi ""welcom home rosco jenkins."" celebr tv show host (lawrence) return hometown south, famili remind go home vacation! one outrag predica anoth big-citi attitud small-town valu collid hyster comedi critic prais ""over-the-top hilarity!"" (roger moore, orlando sentinel). talkshow martinlawr jamesearljon margaretaveri malcolm d. lee"
15927,A Passage to India,"drama adventur histori film set period grow influenc indian independ movement british raj. begin arriv india british woman, miss adela quest (judi davis), join fiancé, citi magistr name ronni heaslop (nigel havers). ronny' mother, mrs. moor (peggi ashcroft), befriend indian doctor, aziz h. ahm (victor banerjee). doctor india english magistr 1920 mosqu judydavi alecguin peggyashcroft david lean"
1259,Notes on a Scandal,"drama romanc veteran high school teacher befriend younger art teacher, affair one 15-year-old students. however, intent new ""friend"" also go well beyond platon friendship. sex adulteri basedonnovel cat infidel secret obsess blackmail nuditi seduct studio friendship stalker love loneli teacher conserv student teenag relationship art femalestalk extramaritalaffair journal sittingonatoilet judidench cateblanchett billnighi richard eyr"
5125,Rendition,"drama thriller egyptian terror suspect ""disappears"" flight africa washington dc, american wife cia analyst find caught struggl secur releas secret detent facil somewher outsid us. antiterror terror cia lossofson policebrut terrorist lossofbroth waragainstterror kidnap intellig despair inhuman senat plo civilrightsactivist hijack terrorcel lossofhusband polit politician govern lossofdaught torturebythepolic tortur cruelti american surveil omarmetw reesewitherspoon jakegyllenha gavin hood"
174,Star Trek VI: The Undiscovered Country,"sciencefict action adventur thriller eve retirement, kirk mccoy charg assassin klingon high chancellor imprisoned. enterpris crew must help escap thwart conspiraci aim sabotag last best hope peace. farewel feder starfleet peaceconfer ussenterprise-a rurapenth courtcas peacecontract plan klingon spaceopera williamshatn leonardnimoy deforestkelley nichola meyer"
9583,Divine Secrets of the Ya-Ya Sisterhood,"comedi drama romanc mother daughter disput resolv ""yaya sisterhood"" - long time friend mother. secretsocieti concili marriag motherdaughterrelationship playwright familyfeud womandirector sandrabullock ellenburstyn fionnulaflanagan calli khouri"
9437,Kiss the Girls,"drama mysteri thriller crime forens psychologist alex cross travel north carolina team escap kidnap victim kate mctiernan hunt ""casanova,"" serial killer abduct strong-wil women forc submit demands. trail lead lo angeles, duo discov psychopath may work alone. washingtond.c. coveredinvestig investig northcarolina missingperson morganfreeman ashleyjudd caryelw gari fleder"
525,The Blues Brothers,"music comedi action crime jake blue jail, team brother, elwood 'mission god' rais fund orphanag grew up. thing best – play music – get old band togeth they'r way, get bit troubl there. danc prison chicago countrymus nun jazz carjourney blue nazi music concert musicinstru children'shom shoppingmal orphanag winnebago church sunglass parol carchas musicband loudspeak saturdaynightl wrigleyfield holidayinn danaykroyd johnbelushi jamesbrown john landi"
10188,The Sisterhood of the Traveling Pants 2,"adventur comedi drama famili four young women continu journey toward adulthood began ""the sisterhood travel pants."" three year later, lifelong friend embark separ path first year colleg summer beyond, remain touch share experi other. femalefriendship bestfriend summervac womandirector youngadult alexisbledel ambertamblyn americaferrera sanaa hamri"
63574,Joyful Noise,"comedi music g.g. sparrow face choir' newli appoint director, vi rose hill, group' direct head nation competition. queenlatifah dollyparton kekepalm todd graff"
245,About a Boy,"drama comedi romanc freeman hip london one day realiz friend involv respons marri life leav alon cold. pass singl father, start meet string singl mums, confid abil leav behind start ask commitment. will' hope continu bachelorhood interrupt meet 12-year old marcus, mani way complet opposite. londonengland rockandrol singlepar rapmus bachelor becominganadult friendship singl hughgrant nicholashoult tonicollett chri weitz"
9825,Lake Placid,"horror comedi action sciencefict thriller man eaten aliv unknown creature, local game warden team paleontologist new york find beast. add mix eccentr philanthropist penchant ""crocs"", go! quiet, remot lake suddenli focu intens search crocodil tast live animals...and people! dive sheriff lake crocodil deputi paleontologist cow main decapit severedhead scientist remot tooth bearattack campfir severedto torsocutinhalf giantcrocodil crocodileattack animalhorror billpullman bridgetfonda oliverplatt steve miner"
186,Lucky Number Slevin,"drama thriller crime mysteri slevin mistakenli put middl person war city’ biggest crimin bosses. constant watch, slevin must tri get kill infam assassin come idea get current dilemma. film mani twist turns. assassin assassin ident sniper mistakeinperson jew gangsterboss gamblingdebt boss murder sniperrifl fbiagent horserac gambler slevin caso hoodlum blackmen joshhartnett brucewilli lucyliu paul mcguigan"
9549,The Right Stuff,"drama histori chronicl origin mercuri astronaut format america' space program: alan shepherd, first american space; gu grissom, benight astronaut noth work planned; john glenn, straight-arrow 'boy scout' bunch first american orbit earth; remain pilots: deke slayton, scott carpent walli schirra. coldwar pilot spacetravel polit historicalfigur flight astronaut spacerac soundbarri fredward dennisquaid edharri philip kaufman"
61891,Anonymous,"drama histori thriller set backdrop success queen elizabeth i, essex rebellion her, stori advanc theori fact edward de vere, earl oxford pen shakespeare' plays. shakespear anonym poet play polit duringcreditssting falsehistori jamiecampbellbow rhysifan davidthewli roland emmerich"
34584,The NeverEnding Story,"drama famili fantasi adventur hide bulli school' attic, young boy discov extraordinari land fantasia, magic book call neverend story. book tell tale atreyu, young warrior who, help luck dragon name falkor, must save fantasia destruct nothing. basedonnovel fictionalplac wolf mytholog magic hors book fairytal bulli school talkinganim read bookstor fantasyworld giant gnome quest barretoliv geraldmcraney noahhathaway wolfgang petersen"
2666,Dark City,"mysteri sciencefict man struggl memori past, includ wife cannot remember, nightmarish world sun run be telekinet power seek soul humans. soul sleep manipul futur dystopia chao memori duel parallelworld technoir matrix neo-noir retrofutur rufussewel williamhurt kiefersutherland alex proya"
12783,The Duchess,"drama histori romanc chronicl life 18th centuri aristocrat georgiana, duchess devonshire, revil extravag polit person life. england adulteri duke gamblingdebt marriagecrisi keiraknightley ralphfienn aidanmcardl saul dibb"
13155,Return to Oz,"adventur famili fantasi dorothy, save psychiatr experi mysteri girl, find back land dreams, make delight new friends, danger new enemies. wizardofoz fairuzabalk nicolwilliamson jeanmarsh walter murch"
42807,The Newton Boys,"crime action drama four newton brother poor farmer famili 1920s. oldest them, willis, one day realiz there' futur field offer brother becom bank robbers. soon famili agrees. becom famou robbers, five year later execut greatest train robberi american history. bankrobb crimespre westernu.s. matthewmcconaughey skeetulrich ethanhawk richard linklat"
28355,Case 39,"horror mysteri thriller mani year social worker, emili jenkin believ seen all, meet 10-year-old lilith girl' cruel parents. emily' worst fear confirm parent tri harm child, emili assum custodi lilith look foster family. however, emili soon find dark forc surround seemingli innoc girl, tri protect lilith, horror encounters. childabus detect socialwork supernatur murder mentalinstitut youth violenc danger cityscap drawn fallingelev pier psycholog deadli mindandsoul supernatural renéezellweg jodelleferland ianmcshan christian alvart"
8080,Suspect Zero,"crime thriller killer loose, fbi agent sift clue learn bloodthirsti felon' victim choic serial killers. serialkil carrie-annemoss aaroneckhart benkingsley e. elia merhig"
5126,Martian Child,"drama recently-widowed, scienc fiction writer consid whether adopt hyper-imagin 6-year-old abandon socially-reject boy say he' realli mars. underdog adopt educ adoptivefath childhoodtrauma alien alien johncusack bobbycoleman amandapeet menno meyj"
56288,Spy Kids: All the Time in the World,"famili comedi action eight year third film, oss becom world' top spi agency, spi kid depart sinc becom defunct. retir spi marissa (jessica alba) thrown back action along stepchildren maniac timekeep (jeremi piven) attempt take world. order save world, rebecca (rowan blanchard) cecil (mason cook) must team hate stepmother. carmen juni sinc also grown provid gadget them. spi childhero secretag espionag jessicaalba masoncook rowanblanchard robert rodriguez"
303858,Money Monster,thriller financi tv host lee gate produc patti put extrem situat irat investor take studio. bomb sniper tvshow hostagedrama polic hostage-tak newyorkc stockmarket stockfraud womandirector tvstudio georgeclooney juliarobert jacko'connel jodi foster
1613,The 51st State,"thriller action comedi crime elmo mcelroy streetwis american master chemist head england sell special new formula - powerful, blue concoct guarante take 'the 51st state.' mcelroy' new product deliv feel 51 time power thrill, pleasure, high history. plan quick, profit score go comic awri get stuck liverpool unlik escort ex-girlfriend becom entangl bizarr web double-d double-crosses. chemic lax skinhead samuell.jackson robertcarlyl emilymortim ronni yu"
31582,Flawless,comedi drama ultraconserv polic offic suffer debilit stroke assign rehabilit program includ sing lesson - drag queen next door. independentfilm robertdeniro philipseymourhoffman barrymil joel schumach
16617,Mindhunters,mysteri thriller crime traine fbi' psycholog profil program must put train practic discov killer midst. fbi island serialkil seriesofmurd llcoolj jonnyleemil kathrynmorri renni harlin
8944,What Just Happened,"comedi drama cours ordinari week hollywood, movi produc ben (robert de niro) must navig way shark-infest water struggl complet latest projects. demand studio boss (catherin keener) demand extens chang movi star sean penn, anoth chief greenlight project unless star bruce willi shave beard. meanwhile, ben tri reconcil wife maintain relationship young daughter. filmproduc midlifecrisi independentfilm divorc brucewilli robertdeniro seanpenn barri levinson"
41488,The Statement,"drama thriller film set franc 1990s, french defeat german earli world war ii, armistic sign 1940 effect split franc german occupi part north semi-independ part south becam known vichi france. realiti vichi govern puppet regim control germans. part agreement vichi govern would assist 'cleansing' jew france. vichi govern form polic forc call milice, work germans... michaelcain tildaswinton jeremynortham norman jewison"
37028,The Magic Flute,"comedi drama music world war i, unnam country, soldier name tamino sent queen night rescu daughter pamina clutch supposedli evil sarastro. seems. fictionalplac opera music josephkais amycarson renépap kenneth branagh"
14560,Paul Blart: Mall Cop,"action adventur comedi famili mild-mann paul blart (kevin james) alway huge dream becom state trooper. then, patrol local mall secur guard. close crop moustache, person transport gung-ho attitude, blart seem take job seriously. chang team thug raid mall take hostages. untrained, unarm super-s target, blart becom real cop save day. securityguard duringcreditssting kevinjam keiro'donnel jaymamay steve carr"
10330,Freaky Friday,"comedi mother daughter bicker everyth -- anna wears, like want older. turn, anna detest tess' fiancé. magic fortun cooki switch personalities, get peek person feels, think lives. singlepar brothersisterrelationship mistakeinperson bride talkshow bodyexchang motherlylov highschool motherdaughterrelationship wed psychiatrist body-swap musicband teencomedi childasanadult adultasachild jamieleecurti lindsaylohan markharmon mark water"
6957,The 40 Year Old Virgin,"comedi romanc andi stitzer pleasant life nice apart job stamp invoic electron store. age 40, there' one thing andi done, realli bother sex-obsess male co-workers: andi still virgin. determin help andi get laid, guy make mission de-virgin him. seem hopeless andi meet small busi owner trish, singl mom. firsttim virgin stevecarel catherinekeen paulrudd judd apatow"
1934,Shakespeare in Love,"romanc histori young shakespear forc stage latest comedy, ""romeo ethel, pirate' daughter,"" even written. love noblewoman audit role, fall forbidden love -- play find new life (and title). relationship progresses, shakespeare' comedi soon transform tragedy. shakespear loveofone'slif oscaraward theatreplay theatregroup writer'sblock theatremilieu author specul falsehistori josephfienn gwynethpaltrow geoffreyrush john madden"
169917,A Walk Among the Tombstones,crime drama mysteri thriller privat investig matthew scudder hire drug kingpin find kidnap murder wife. basedonnovel murder mafia privateinvestig newyorkc alcohol kingpin wifemurd mattscudd liamneeson dansteven davidharbour scott frank
951,Kindergarten Cop,"comedi hard-edg cop john kimbl get bargain goe undercov kindergarten teacher get good brutal drug lord time protect man' young son. pit class boister moppet whose antic tri patienc test mettle, kimbl may met match … way one. crimefight cook drugdeal dyinganddeath kindergarten kiss polic teacher childreneduc arnoldschwarzenegg penelopeannmil pamelare ivan reitman"
10189,Pineapple Express,action comedi stoner dealer forc go run polic pothead wit cop commit murder. smoke marijuana stoner roach lollipop paintingtoenail radiocallinshow drivingthroughawal seed referencetopandora'sbox sethrogen jamesfranco dannymcbrid david gordon green
9454,Ever After: A Cinderella Story,"drama romanc comedi uniqu 16th centuri woman, daniel possess love books, easili quot sir thoma more’ utopia. intrigu mix tomboyish athletic physic beauty, enough charm captur heart princ ... bean apple. franc childabus slaveri leonardodavinci princ fairytal royalti orphan evilstepmoth stepsibl 16thcenturi brigand gypsi classism bandit common emotionalabus drewbarrymor dougrayscott anjelicahuston andi tennant"
2055,Open Range,western former gunsling forc take arm cattl crew threaten corrupt lawman. hors beef ranger kevincostn robertduval michaelgambon kevin costner
1551,Flatliners,"drama horror sciencefict thriller five medic student want find life death. plan stop one heart seconds, thu simul death, bring person back life. scienc fiction thriller earli 1990' star stud cast. lifeanddeath afterlif swing memori medicalstud confetti kiefersutherland juliarobert kevinbacon joel schumach"
5902,A Bridge Too Far,drama histori war tell stori oper market garden. fail attempt alli latter stage wwii end war quickli secur three bridg holland allow access rhine germany. combin poor alli intellig presenc two crack german panzer divis meant final part oper (the bridg arnhem rhine) doom failure. netherland worldwarii panzer britishsoldi dirkbogard jamescaan michaelcain richard attenborough
11460,Red Eye,"horror thriller attend funer grandmoth dallas, lux atlant hotel manag lisa wait flight miami. due bad weather consequ flight delay, meet airport bar jack rippner, also wait list. sit togeth plane, jack reveal want lisa chang room lux import american politician facilit terrorist attempt him. otherwise, lisa' father kill hit man. lisa decid menac man side. hostag menac hitman airplan rachelmcadam cillianmurphi briancox we craven"
9358,Final Destination 2,"horror mysteri kimberli violent premonit highway pileup block freeway, keep other meant die, safe...or they? survivor mysteri start die kimberli stop next. ambul premonit hospit alilart a.j.cook michaelland david r. elli"
